job_id,company_id,company_name,title,location,work_type,experience_level,posting_date,views,applies,workplace_model,Role_Category,Annualized_Salary
3904954410,580619.0,Verisk,Property & Casualty Insurance - Senior Data Analyst,"Jersey City, NJ",FULL_TIME,Mid-Senior level,1713453506000.0,42.0,10.0,On-site / Hybrid,Data Analytics,
3904954934,2499560.0,Incedo Inc.,Senior Data Architect,San Francisco Bay Area,FULL_TIME,Mid-Senior level,1713454364000.0,34.0,7.0,On-site / Hybrid,Data Engineering,
3904955109,252398.0,ICE,Senior Market Data Operations Analyst,"Jacksonville, FL",FULL_TIME,,1713453424000.0,6.0,2.0,On-site / Hybrid,Data Analytics,
3904955114,252398.0,ICE,Cross Asset Market Data Analyst,"Atlanta, GA",FULL_TIME,,1713453426000.0,18.0,7.0,On-site / Hybrid,Data Analytics,
3904955236,497729.0,Colorado State University Global,"Part-Time Faculty - MBA Program: Marketing, Management, Supply Chain and Data Analytics","Aurora, CO",PART_TIME,,1713453516000.0,107.0,13.0,On-site / Hybrid,Data Analytics,71760.0
3904955360,5887.0,Motion Recruitment,Support Data Engineer,"Tampa, FL",CONTRACT,Mid-Senior level,1713453636000.0,226.0,88.0,On-site / Hybrid,Data Engineering,
3904955466,96139831.0,DataAnnotation,Data Analyst,Denver Metropolitan Area,CONTRACT,,1713453806000.0,144.0,36.0,On-site / Hybrid,Data Analytics,
3904955521,6075380.0,Denver Corporate Search | DCS,Data Engineer,United States,CONTRACT,Mid-Senior level,1713454205000.0,530.0,201.0,On-site / Hybrid,Data Engineering,125000.0
3904955649,17959348.0,Cloudious LLC,Data Architect (Snowflake and Azure),"Chicago, IL",CONTRACT,Mid-Senior level,1713454087000.0,57.0,17.0,On-site / Hybrid,Data Engineering,
3904956273,157327.0,GEICO,Staff Data Engineer - People & Finance Tech (Remote),"Chevy Chase, MD",FULL_TIME,Mid-Senior level,1713453654000.0,28.0,4.0,Remote,Data Engineering,173250.0
3904956283,5887.0,Motion Recruitment,Business Data Analyst - Loans Transformation,"New York, NY",CONTRACT,Mid-Senior level,1713453665000.0,106.0,14.0,On-site / Hybrid,Data Analytics,
3904957834,14508644.0,Coders Data,Data Analyst,New York City Metropolitan Area,FULL_TIME,Entry level,1713454939000.0,10.0,3.0,On-site / Hybrid,Data Analytics,
3904959397,488281.0,Mitchell Martin Inc.,Data Analyst/Project Manager,"New York, United States",CONTRACT,Mid-Senior level,1713454792000.0,160.0,45.0,On-site / Hybrid,Data Analytics,
3904960773,20089.0,Cotiviti,Data Scientist I,United States,FULL_TIME,Mid-Senior level,1713455216000.0,70.0,20.0,On-site / Hybrid,Data Science,101000.0
3904964022,2465.0,Digitas North America,"Senior Analyst, Data and Analysis","Chicago, IL",FULL_TIME,Mid-Senior level,1713454633000.0,76.0,30.0,On-site / Hybrid,Data Analytics,
3904964385,479939.0,Matrix Finance and Accounting,Data Analyst,"Bellevue, WA",CONTRACT,Mid-Senior level,1713455276000.0,351.0,168.0,On-site / Hybrid,Data Analytics,104000.0
3904965860,10324459.0,Lenora Systems Inc,Azure Data Architect,United States,FULL_TIME,,1713455993000.0,40.0,11.0,On-site / Hybrid,Data Engineering,
3904966148,20089.0,Cotiviti,Data and Insight Analyst,United States,FULL_TIME,Entry level,1713455216000.0,91.0,17.0,On-site / Hybrid,Data Analytics,77500.0
3904966260,96139831.0,DataAnnotation,Data Analyst,Greater Orlando,CONTRACT,,1713455315000.0,164.0,31.0,On-site / Hybrid,Data Analytics,
3904966295,2922575.0,"Denken Solutions, Inc.",Database Engineer on W2,"Foster City, CA",CONTRACT,,1713455482000.0,114.0,20.0,On-site / Hybrid,Data Engineering,
3904966927,20700988.0,Altum Solutions,Data Analyst,"Columbia, South Carolina Metropolitan Area",CONTRACT,Mid-Senior level,1713456724000.0,308.0,110.0,On-site / Hybrid,Data Analytics,68640.0
3904967149,424124.0,BioSpace,Data Science Program Lead II,"North Chicago, IL",FULL_TIME,Entry level,1713455258000.0,7.0,,On-site / Hybrid,Data Science,
3904967740,96139831.0,DataAnnotation,Data Analyst,New York City Metropolitan Area,CONTRACT,,1713456031000.0,166.0,33.0,On-site / Hybrid,Data Analytics,
3904969189,98440385.0,MS TECH PARTNERS,Lead Data Engineer,"Richardson, TX",CONTRACT,,1713455970000.0,135.0,54.0,On-site / Hybrid,Data Engineering,
3904969465,16248671.0,eNGINE,Business Intelligence Developer,"Mount Pleasant, PA",FULL_TIME,Mid-Senior level,1713456098000.0,109.0,24.0,On-site / Hybrid,Data Analytics,
3904971548,2695488.0,Skywalk Global,Data Scientist,"Des Moines, IA",CONTRACT,Mid-Senior level,1713456392000.0,328.0,124.0,On-site / Hybrid,Data Science,
3904972179,165602.0,"Pyramid Consulting, Inc","Hadoop Developer (Hadoop, Hive, HBase, RDBMS, SQL, ETL, Data Analytics, Data Mapping, Data Mining, SQL)","Charlotte, NC",FULL_TIME,,1713455885000.0,94.0,22.0,On-site / Hybrid,Data Analytics,110000.0
3904972447,3223866.0,Affinity Search Partners,Business Intelligence Engineer,Nashville Metropolitan Area,FULL_TIME,Associate,1713456388000.0,33.0,12.0,On-site / Hybrid,Data Analytics,
3904974699,74694602.0,Libsys Inc,Data Scientists,United States,CONTRACT,,1713456644000.0,90.0,23.0,On-site / Hybrid,Data Science,
3904978444,33246798.0,TikTok,Data Scientist Intern (Monetization Product and Technology-Strategy and Data Science-Global Data Science-Performance Ads ) - 2024 Off-Cycle (BS/MS),"San Jose, CA",FULL_TIME,,1713456599000.0,42.0,8.0,On-site / Hybrid,Data Science,45.0
3904978968,19158808.0,Cornerstone Building Brands,Data Analyst,"Kearney, MO",FULL_TIME,Associate,1713456701000.0,85.0,,On-site / Hybrid,Data Analytics,90000.0
3904983008,33246798.0,TikTok,"Machine Learning Engineer, Search Ads - USDS","Seattle, WA",FULL_TIME,,1713456590000.0,4.0,,On-site / Hybrid,Data Science,143575.0
3904983911,92841605.0,Galactic Minds INC,Data Architect,"Houston, TX",CONTRACT,Mid-Senior level,1713457205000.0,31.0,7.0,On-site / Hybrid,Data Engineering,
3904985437,8100.0,American Tower,Sr Analyst Reporting,"Woburn, MA",FULL_TIME,Mid-Senior level,1713398400000.0,5.0,1.0,On-site / Hybrid,Data Analytics,
3904987065,14699670.0,Amtex Systems Inc.,Data Analyst,"Juno Beach, FL",FULL_TIME,Mid-Senior level,1713456787000.0,66.0,43.0,On-site / Hybrid,Data Analytics,
3904987212,35135.0,"Metasys Technologies, Inc.",Azure Data Architect,"Burbank, CA",CONTRACT,,1713457215000.0,12.0,2.0,On-site / Hybrid,Data Engineering,
3904987798,8024.0,State of Missouri,Senior Research Data Analyst-DBH,"Jefferson City, MO",FULL_TIME,Mid-Senior level,1713457630000.0,13.0,4.0,On-site / Hybrid,Data Analytics,
3904989360,2751.0,Expedia Group,Data Scientist I (Incrementality Measurement Analytics),"Seattle, WA",FULL_TIME,Entry level,1713312000000.0,20.0,4.0,On-site / Hybrid,Data Analytics,111750.0
3904989573,2716085.0,Blue Yonder,Sr. Staff Data Scientist,"Dallas, TX",FULL_TIME,,1713457463000.0,9.0,1.0,On-site / Hybrid,Data Science,170000.0
3904989598,12617617.0,SOLVE(D) | An IPG Health Company,"Associate Director, Analytics & Insights","New York, United States",FULL_TIME,Mid-Senior level,1713457515000.0,36.0,4.0,On-site / Hybrid,Data Analytics,148000.0
3904989604,25030011.0,Accenture Federal Services,Data Security Architect,"Washington, DC",FULL_TIME,Mid-Senior level,1713398400000.0,5.0,,On-site / Hybrid,Data Engineering,
3904989754,7318.0,Mizuho,KYC Data Analytics,"Jersey City, NJ",FULL_TIME,Entry level,1713457738000.0,40.0,12.0,On-site / Hybrid,Data Analytics,99500.0
3904990653,6638223.0,TechTriad,Data Engineer,"Newark, NJ",FULL_TIME,,1713458232000.0,10.0,2.0,On-site / Hybrid,Data Engineering,
3904991139,2751.0,Expedia Group,"Senior Machine Learning Scientist, Marketing","Seattle, WA",FULL_TIME,Mid-Senior level,1713312000000.0,13.0,2.0,On-site / Hybrid,Data Science,225000.0
3904991152,2751.0,Expedia Group,Actuarial Data Scientist III,"Seattle, WA",FULL_TIME,Entry level,1713312000000.0,4.0,,On-site / Hybrid,Data Science,178750.0
3904991267,3165.0,University of Pennsylvania,Data Analyst - Programmer (Department of Translational Medicine and Human Genetics),"Philadelphia, PA",FULL_TIME,Entry level,1713457334000.0,24.0,8.0,On-site / Hybrid,Data Analytics,62702.5
3904992872,1284511.0,VBeyond Corporation,GCP DATA ARCHITECT,"Raritan, NJ",FULL_TIME,Mid-Senior level,1713458272000.0,7.0,,On-site / Hybrid,Data Engineering,
3904993694,5368909.0,IntelyCare,Data Platform Engineer,"Quincy, MA",FULL_TIME,Entry level,1713458378000.0,52.0,14.0,On-site / Hybrid,Data Engineering,
3904994215,16690.0,Compunnel Inc.,Cloud Data Architect- ONLY W2,"Milwaukee, WI",CONTRACT,Mid-Senior level,1713457804000.0,37.0,6.0,On-site / Hybrid,Data Engineering,
3904994359,71555983.0,Xplor Technologies,Data Engineer (Data as a Service),"Atlanta, GA",FULL_TIME,Mid-Senior level,1713457992000.0,36.0,18.0,On-site / Hybrid,Data Engineering,80000.0
3904994510,165944.0,Sherwin-Williams,R&D Lead Data Scientist,"Cleveland, OH",FULL_TIME,Mid-Senior level,1713398400000.0,13.0,3.0,On-site / Hybrid,Data Science,118318.5
3904996263,2749627.0,Backblaze,Database Engineer,United States,FULL_TIME,Entry level,1713312000000.0,24.0,5.0,On-site / Hybrid,Data Engineering,122500.0
3904997631,1881.0,"BAE Systems, Inc.",Tableau Data Analyst - PowerBI and SharePoint,"Sterling, VA",PART_TIME,Entry level,1713398400000.0,10.0,2.0,On-site / Hybrid,Data Analytics,124575.0
3904999400,1881.0,"BAE Systems, Inc.",Engineer Associate – Data Scientist – AI/ML Technology,"Fairborn, OH",FULL_TIME,Entry level,1713398400000.0,24.0,6.0,On-site / Hybrid,Data Science,
3904999438,1729413.0,Naztec International Group,GCP Data Engineer- Need on W2 or 1099,United States,CONTRACT,Mid-Senior level,1713458765000.0,150.0,56.0,On-site / Hybrid,Data Engineering,
3905205820,27156178.0,Nicklaus Children's Health System,Director BI/Data Analytics,"Miami, FL",FULL_TIME,,1713459621000.0,11.0,,On-site / Hybrid,Data Analytics,
3905206917,1138065.0,IT America Inc,Snowflake Data Architect(looking for local profiles only at Illinois),"Chicago, IL",CONTRACT,Mid-Senior level,1713459945000.0,30.0,11.0,On-site / Hybrid,Data Engineering,
3905207405,65004375.0,Radius Group,Analytics Engineer,United States,FULL_TIME,,1713459294000.0,34.0,8.0,On-site / Hybrid,Data Engineering,171600.0
3905207941,32150.0,Denodo,Associate Data Engineer,"New York, NY",FULL_TIME,Mid-Senior level,1713459992000.0,62.0,24.0,On-site / Hybrid,Data Engineering,
3905208266,37217.0,Corgan,"Project Specialist, Architecture | Data Centers","New York, NY",FULL_TIME,,1713459363000.0,8.0,,On-site / Hybrid,Data Engineering,
3905208625,14803700.0,Orbit Recruitment Group,Data Engineer - Remote,"New York, NY",FULL_TIME,Mid-Senior level,1713459790000.0,99.0,48.0,Remote,Data Engineering,155000.0
3905208753,14803700.0,Orbit Recruitment Group,Data Engineer - Remote,"Philadelphia, PA",FULL_TIME,Mid-Senior level,1713460014000.0,13.0,5.0,Remote,Data Engineering,155000.0
3905209069,8454.0,COUNTRY Financial®,Enterprise Architecture Consultant Lead - Data Architecture,"Bloomington, IL",FULL_TIME,,1713459174000.0,4.0,,On-site / Hybrid,Data Engineering,
3905210695,14803700.0,Orbit Recruitment Group,Data Engineer - Remote,"Phoenix, AZ",FULL_TIME,Mid-Senior level,1713459972000.0,2.0,,Remote,Data Engineering,155000.0
3905210827,81490090.0,micro1,Machine Learning Engineer,"Mountain View, CA",FULL_TIME,Mid-Senior level,1713460235000.0,69.0,37.0,On-site / Hybrid,Data Science,
3905211266,750072.0,E-Solutions,Databricks Architect,United States,FULL_TIME,Director,1713459825000.0,5.0,,On-site / Hybrid,Data Engineering,
3905211340,84551.0,New York Technology Partners,Lead Data Engineer,"Fremont, CA",CONTRACT,Mid-Senior level,1713459811000.0,32.0,16.0,On-site / Hybrid,Data Engineering,
3905211480,14803700.0,Orbit Recruitment Group,Data Engineer - Remote,"San Antonio, TX",FULL_TIME,Mid-Senior level,1713460050000.0,26.0,11.0,Remote,Data Engineering,155000.0
3905211810,14803700.0,Orbit Recruitment Group,Machine Learning Engineer - Remote,"Los Angeles County, CA",FULL_TIME,Mid-Senior level,1713460516000.0,13.0,5.0,Remote,Data Science,170000.0
3905212406,32150.0,Denodo,Associate Data Engineer,"Chicago, IL",FULL_TIME,Mid-Senior level,1713459992000.0,32.0,17.0,On-site / Hybrid,Data Engineering,
3905213436,80862166.0,Alsym Energy,Chemist Machine Learning,"Woburn, MA",FULL_TIME,Mid-Senior level,1713460330000.0,3.0,1.0,On-site / Hybrid,Data Science,
3905213470,2183652.0,Confidential,Senior Business Intelligence Director,"Matawan, NJ",FULL_TIME,Director,1713460424000.0,7.0,1.0,On-site / Hybrid,Data Analytics,
3905213817,14803700.0,Orbit Recruitment Group,Machine Learning Engineer - Remote,"Austin, TX",FULL_TIME,Mid-Senior level,1713460832000.0,5.0,1.0,Remote,Data Science,
3905213935,2045626.0,Prodware Solutions,100% Remote - Data Scientist - Transformers,"Johnston, IA",CONTRACT,Mid-Senior level,1713460989000.0,50.0,11.0,Remote,Data Science,
3905214221,490432.0,NLB Services,Azure Synapse Data Engineer,United States,FULL_TIME,,1713460349000.0,25.0,11.0,On-site / Hybrid,Data Engineering,130000.0
3905215190,537246.0,Radiansys Inc.,Azure Data Architect,"Roseville, CA",CONTRACT,Mid-Senior level,1713460503000.0,44.0,16.0,On-site / Hybrid,Data Engineering,166400.0
3905215365,14803700.0,Orbit Recruitment Group,Machine Learning Engineer - Remote,"Chicago, IL",FULL_TIME,Mid-Senior level,1713460549000.0,15.0,4.0,Remote,Data Science,170000.0
3905218828,2045626.0,Prodware Solutions,Data Scientist - Transformers - 100% Remote,United States,CONTRACT,Mid-Senior level,1713461415000.0,148.0,50.0,Remote,Data Science,
3905218887,79086233.0,Hyring.com,Senior Data Architect,"Florida, United States",FULL_TIME,Mid-Senior level,1713461599000.0,27.0,8.0,On-site / Hybrid,Data Engineering,165000.0
3905222559,79131372.0,Telegraph,Data Scientist,United States,FULL_TIME,Mid-Senior level,1713464840000.0,20.0,5.0,On-site / Hybrid,Data Science,150000.0
3905227114,1452948.0,VySystems,Databricks Architect,United States,FULL_TIME,Mid-Senior level,1713461628000.0,3.0,1.0,On-site / Hybrid,Data Engineering,
3905229532,51100.0,"American Unit, Inc",Data Engineer,"Tallahassee, FL",CONTRACT,Mid-Senior level,1713462140000.0,89.0,54.0,On-site / Hybrid,Data Engineering,
3905230674,164182.0,Hexaware Technologies,Lead Data Scientist,United States,FULL_TIME,Mid-Senior level,1713462487000.0,54.0,11.0,On-site / Hybrid,Data Science,
3905231554,79086233.0,Hyring.com,Senior Data Architect,"Texas, United States",FULL_TIME,Mid-Senior level,1713462544000.0,7.0,,On-site / Hybrid,Data Engineering,
3905231991,79086233.0,Hyring.com,Senior Data Architect,"Nevada, United States",FULL_TIME,Mid-Senior level,1713462634000.0,5.0,,On-site / Hybrid,Data Engineering,
3905233250,2552597.0,Diligente Technologies,Data Engineering Manager,United States,FULL_TIME,Director,1713462468000.0,34.0,14.0,On-site / Hybrid,Data Engineering,
3905233984,5998.0,University of Kentucky,Data Scientist,"Lexington, KY",FULL_TIME,Mid-Senior level,1713463560000.0,14.0,1.0,On-site / Hybrid,Data Science,74977.0
3905235932,91514875.0,Hireblox,Data Engineer,"Thousand Oaks, CA",CONTRACT,,1713464943000.0,5.0,,On-site / Hybrid,Data Engineering,
3905236036,5887.0,Motion Recruitment,Data Analyst,"Audubon, PA",CONTRACT,Entry level,1713462452000.0,59.0,22.0,On-site / Hybrid,Data Analytics,
3905236349,79086233.0,Hyring.com,Senior Data Architect,"Tennessee, United States",FULL_TIME,Mid-Senior level,1713462593000.0,4.0,,On-site / Hybrid,Data Engineering,165000.0
3905236493,79086233.0,Hyring.com,Senior Data Architect,"Washington, United States",FULL_TIME,Mid-Senior level,1713462671000.0,10.0,,On-site / Hybrid,Data Engineering,165000.0
3905236540,79086233.0,Hyring.com,Senior Data Architect,United States,FULL_TIME,Mid-Senior level,1713462772000.0,30.0,10.0,On-site / Hybrid,Data Engineering,165000.0
3905236643,280603.0,Harnham,Senior Machine Learning Engineer,United States,FULL_TIME,Mid-Senior level,1713463266000.0,16.0,6.0,On-site / Hybrid,Data Science,190000.0
3905236672,1792232.0,Cyma Systems Inc,AWS Data Engineer,"Boston, MA",CONTRACT,,1713463264000.0,118.0,57.0,On-site / Hybrid,Data Engineering,
3905237932,89720211.0,Canopus IT Solutions LLC,Business Intelligence Developer,"Nashville, TN",CONTRACT,,1713465251000.0,8.0,,On-site / Hybrid,Data Analytics,
3905240305,75574270.0,SHEIN Technology LLC,Senior Site Reliability Engineer - Big Data,"Palo Alto, CA",FULL_TIME,Mid-Senior level,1713463391000.0,5.0,2.0,On-site / Hybrid,Data Engineering,143900.0
3905241070,16227.0,"firstPRO, Inc",Data Engineer,"Boston, MA",FULL_TIME,Mid-Senior level,1713463705000.0,28.0,11.0,On-site / Hybrid,Data Engineering,
3905241252,12309.0,Rose International,Support Data Engineer,"Tampa, FL",TEMPORARY,Mid-Senior level,1713465275000.0,8.0,2.0,On-site / Hybrid,Data Engineering,135200.0
3905243013,649388.0,A-Line Staffing Solutions,Senior Data Engineer,United States,CONTRACT,Mid-Senior level,1713463903000.0,152.0,51.0,On-site / Hybrid,Data Engineering,140400.0
3905245308,344299.0,CCS Global Tech,Business Intelligence Analyst,"Los Angeles, CA",CONTRACT,Mid-Senior level,1713466093000.0,4.0,1.0,On-site / Hybrid,Data Analytics,109200.0
3905247821,15870.0,Atmos Energy,Environmental Reporting Analyst - Sr Environmental Reporting Analyst,"Dallas, TX",FULL_TIME,Mid-Senior level,1713467722000.0,1.0,,On-site / Hybrid,Data Analytics,
3905248248,35719183.0,IntelliSavvy,Data Quality Engineer - Spark/PySpark/Databricks - Looking Who Can Work On Our W2,United States,CONTRACT,Entry level,1713465964000.0,10.0,1.0,On-site / Hybrid,Data Engineering,
3905248690,162866.0,Calvin Klein,"Senior Manager, E-Commerce Business Intelligence - Calvin Klein","New York, NY",FULL_TIME,Mid-Senior level,1713467415000.0,1.0,,On-site / Hybrid,Data Analytics,140000.0
3905248823,3002024.0,FULLBEAUTY Brands,"Business Intelligence Intern, Inventory Planning","New York, NY",INTERNSHIP,Internship,1713467976000.0,2.0,1.0,On-site / Hybrid,Data Analytics,35360.0
3905249511,41887.0,Beyondsoft,Sr. Data Analyst,United States,FULL_TIME,Mid-Senior level,1713467549000.0,7.0,1.0,On-site / Hybrid,Data Analytics,
3905252022,79727642.0,Resolute Solutions,SAP Data Migration Analyst,United States,CONTRACT,,1713467104000.0,1.0,,On-site / Hybrid,Data Analytics,
3905253775,12309.0,Rose International,Loans Transformation Data Analyst,"New York, NY",TEMPORARY,Mid-Senior level,1713469250000.0,1.0,,On-site / Hybrid,Data Analytics,176800.0
3905254737,44994.0,Paragon IT Professionals,Data Scientist,"Des Moines, IA",CONTRACT,Mid-Senior level,1713469813000.0,8.0,1.0,On-site / Hybrid,Data Science,
3905255992,1389.0,bp,Accounting & Reporting Analyst,"Chicago, IL",FULL_TIME,Associate,1713469932000.0,4.0,,On-site / Hybrid,Data Analytics,
3905256364,66407.0,Zolon Tech Inc.,Data Engineer,"Cupertino, CA",TEMPORARY,Associate,1713469627000.0,5.0,,On-site / Hybrid,Data Engineering,130000.0
3905256513,1105221.0,Ovative Group,Sr. Data Scientist - Strategic Projects,"New York, NY",FULL_TIME,Mid-Senior level,1713398400000.0,5.0,,On-site / Hybrid,Data Science,105500.0
